id,value,key,type
1404437196,removable,bollard,regular
1404437196,metal,material,regular
1404740140,fast_food,amenity,regular
1404740140,Nordsee,brand,regular
1404740140,Q74866,wikidata,brand
1404740140,en:Nordsee,wikipedia,brand
1404740140,seafood,cuisine,regular
1404740140,-1,layer,regular
1404740140,-1,level,regular
1404740140,Nordsee,name,regular
1404740140,Mo-Sa 09:00-22:00,opening_hours,regular
1404740140,yes,takeaway,regular
1404740140,yes,wheelchair,regular
1404740140,Im Karstadt - UG .- Personal hat i.d.R. Erfahrung mit Rollis,description,wheelchair
1404778459,gate,barrier,regular
1404835843,gate,barrier,regular
1404838218,gate,barrier,regular
1406353474,fire_hydrant,emergency,regular
1406353474,150,diameter,fire_hydrant
1406353474,sidewalk,position,fire_hydrant
1406353474,underground,type,fire_hydrant
1406353474,20186,ref,regular
1406566728,1,housenumber,addr
1406566728,81679,postcode,addr
1406566728,Gumppenbergstraße,street,addr
1406599516,München,city,addr
1406599516,DE,country,addr
1406599516,5,housenumber,addr
1406599516,81679,postcode,addr
1406599516,Menzelstraße,street,addr
1406694830,7,housenumber,addr
1406694830,81679,postcode,addr
1406694830,Hornsteinstraße,street,addr
1406769712,München,city,addr
1406769712,DE,country,addr
1406769712,33,housenumber,addr
1406769712,80538,postcode,addr
1406769712,Lerchenfeldstraße,street,addr
1407185102,München,city,addr
1407185102,DE,country,addr
1407185102,79,housenumber,addr
1407185102,80999,postcode,addr
1407185102,Ernst-Haeckel-Straße,street,addr
1407258115,München,city,addr
1407258115,DE,country,addr
1407258115,2a,housenumber,addr
1407258115,81679,postcode,addr
1407258115,Pixisstraße,street,addr
1407303030,fire_hydrant,emergency,regular
1407303030,150,diameter,fire_hydrant
1407303030,sidewalk,position,fire_hydrant
1407303030,underground,type,fire_hydrant
1407303030,29212,ref,regular
1407864329,6,housenumber,addr
1407864329,81679,postcode,addr
1407864329,Geibelstraße,street,addr
1407891607,17,housenumber,addr
1407891607,Holbeinstraße,street,addr
1407967505,34,housenumber,addr
1407967505,Lamontstraße,street,addr
1407972029,9,housenumber,addr
1407972029,Friedrich-Herschel-Straße,street,addr
1409500309,fire_hydrant,emergency,regular
1409500309,150,diameter,fire_hydrant
1409500309,sidewalk,position,fire_hydrant
1409500309,rectangle,style,fire_hydrant
1409500309,underground,type,fire_hydrant
1409500309,SWM,operator,regular
1409500309,1397,ref,regular
1410296868,fire_hydrant,emergency,regular
1410296868,200,diameter,fire_hydrant
1410296868,sidewalk,position,fire_hydrant
1410296868,rectangle,style,fire_hydrant
1410296868,underground,type,fire_hydrant
1410296868,SWM,operator,regular
1410296868,22409,ref,regular
1410616358,2,housenumber,addr
1410616358,Rauchstraße,street,addr
1410658603,20,housenumber,addr
1410658603,Sternwartstraße,street,addr
1410669660,München,city,addr
1410669660,DE,country,addr
1410669660,20,housenumber,addr
1410669660,81679,postcode,addr
1410669660,Possartstraße,street,addr
1410762872,uncontrolled,crossing,regular
1410762872,crossing,railway,regular
1410836708,no,barrier,crossing
1410836708,level_crossing,railway,regular
1410947912,buffer_stop,railway,regular
1410974119,fire_hydrant,emergency,regular
1410974119,150,diameter,fire_hydrant
1410974119,sidewalk,position,fire_hydrant
1410974119,underground,type,fire_hydrant
1410974119,6037,ref,regular
1411381030,drinking_water,amenity,regular
1411381030,KIM-Trinkbrunnen,name,regular
1411381030,2016-05-06 out of order,note,regular
1411623246,-1,level,regular
1412001621,fire_hydrant,emergency,regular
1412001621,150,diameter,fire_hydrant
1412001621,sidewalk,position,fire_hydrant
1412001621,underground,type,fire_hydrant
1412001621,1436,ref,regular
1412001645,fire_hydrant,emergency,regular
1412001645,300,diameter,fire_hydrant
1412001645,sidewalk,position,fire_hydrant
1412001645,underground,type,fire_hydrant
1412001645,2426,ref,regular
1412543649,fire_hydrant,emergency,regular
1412543649,300,diameter,fire_hydrant
1412543649,sidewalk,position,fire_hydrant
1412543649,underground,type,fire_hydrant
1412543649,20072,ref,regular
1412680717,München,city,addr
1412680717,DE,country,addr
1412680717,14,housenumber,addr
1412680717,80539,postcode,addr
1412680717,Odeonsplatz,street,addr
1412895800,fire_hydrant,emergency,regular
1412895800,150,diameter,fire_hydrant
1412895800,sidewalk,position,fire_hydrant
1412895800,underground,type,fire_hydrant
1412895800,25903,ref,regular
1413262757,level_crossing,railway,regular
1415163733,gate,barrier,regular
1416478190,yes,entrance,regular
1417402781,Second World,name,regular
1417402781,computer,shop,regular
1417402781,limited,wheelchair,regular
1418187027,fire_hydrant,emergency,regular
1418187027,150,diameter,fire_hydrant
1418187027,sidewalk,position,fire_hydrant
1418187027,underground,type,fire_hydrant
1418187027,25938,ref,regular
1418286689,München,city,addr
1418286689,DE,country,addr
1418286689,17,housenumber,addr
1418286689,81679,postcode,addr
1418286689,Montgelasstraße,street,addr
1418543027,München,city,addr
1418543027,DE,country,addr
1418543027,19,housenumber,addr
1418543027,81679,postcode,addr
1418543027,Mauerkircherstraße,street,addr
1418586702,44,housenumber,addr
1418586702,81679,postcode,addr
1418586702,Mauerkircherstraße,street,addr
1418674420,33,housenumber,addr
1418674420,81679,postcode,addr
1418674420,Kolbergerstraße,street,addr
1419371496,fire_hydrant,emergency,regular
1419371496,100,diameter,fire_hydrant
1419371496,green,position,fire_hydrant
1419371496,pillar,type,fire_hydrant
1419371496,1713,ref,regular
1419426164,tree,natural,regular
1419885569,hunting_stand,amenity,regular
1419885569,yes,hide,regular
1419885569,yes,shelter,regular
1419885569,gps,source,regular
1421053725,fire_hydrant,emergency,regular
1421053725,150,diameter,fire_hydrant
1421053725,sidewalk,position,fire_hydrant
1421053725,underground,type,fire_hydrant
1421053725,2536,ref,regular
1421369256,39a,housenumber,addr
1421369256,Pappelallee,street,addr
1421369256,Mohr Hydrokultur,name,regular
1421369256,garden_centre,shop,regular
1421702055,tree,natural,regular
1423881459,München,city,addr
1423881459,DE,country,addr
1423881459,84,housenumber,addr
1423881459,80999,postcode,addr
1423881459,Von-Kahr-Straße,street,addr
1425637769,no,covid19,access
1425637769,fast_food,amenity,regular
1425637769,2018-05-10,check_date,regular
1425637769,pizza,cuisine,regular
1425637769,yes,covid19,delivery
1425637769,no,covid19,drive_through
1425637769,Calla Pizza,name,regular
1425637769,open,covid19,opening_hours
1425637769,yes,covid19,takeaway
1425637769,https://www.call-a-pizza.de/muenchen_pasing/,website,regular
1426227798,München,city,addr
1426227798,DE,country,addr
1426227798,39,housenumber,addr
1426227798,81925,postcode,addr
1426227798,Wesendonkstraße,street,addr
1426326721,München,city,addr
1426326721,DE,country,addr
1426326721,20,housenumber,addr
1426326721,81539,postcode,addr
1426326721,Wallbergstraße,street,addr
1426489909,Sarah,name,regular
1426489909,hairdresser,shop,regular
1426963112,yes,bus,regular
1426963112,"Geretsried, Kirchplatz",name,regular
1426963112,stop_position,public_transport,regular
1427072656,Neuried,city,addr
1427072656,40,housenumber,addr
1427072656,Gautinger Straße,street,addr
1427295033,post_box,amenity,regular
1427295033,Mo-Sa 8:00,collection_times,regular
1427295033,Deutsche Post,operator,regular
1428174436,495,ele,regular
1429376468,wayside_cross,historic,regular
1429376468,wood,material,regular
1429755837,wayside_cross,historic,regular
1429755837,wood,material,regular
1430260033,yes,hiking,regular
1430260033,small sign for hiking route attachted at tree/traffic-sign/wall/...,note,regular
1430260033,Würmsee-Inntal-Weg (weiß auf blau),ref,regular
1430339026,wayside_cross,historic,regular
1430339026,wood,material,regular
1430615048,fire_hydrant,emergency,regular
1430615048,80,diameter,fire_hydrant
1430615048,sidewalk,position,fire_hydrant
1430615048,rectangle,style,fire_hydrant
1430615048,underground,type,fire_hydrant
1430615048,SWM,operator,regular
1430615048,274,ref,regular
1430698557,gate,barrier,regular
1431133541,fire_hydrant,emergency,regular
1431133541,100,diameter,fire_hydrant
1431133541,sidewalk,position,fire_hydrant
1431133541,pillar,type,fire_hydrant
1431133541,965,ref,regular
1431599145,bench,amenity,regular
1431599145,yes,backrest,regular
1432151898,no,access,regular
1432151898,gate,barrier,regular
1432151898,yes,emergency,regular
1432173552,valve,pipeline,regular
1432173552,KS 8003,ref,regular
1432558167,wayside_cross,historic,regular
1432558167,wood,material,regular
1432837442,tree,natural,regular
1434750201,München,city,addr
1434750201,DE,country,addr
1434750201,4,housenumber,addr
1434750201,81549,postcode,addr
1434750201,Herbert-Quandt-Straße,street,addr
1434750271,München,city,addr
1434750271,DE,country,addr
1434750271,1,housenumber,addr
1434750271,81549,postcode,addr
1434750271,Herbert-Quandt-Straße,street,addr
1434750271,info@taxer-gmbh.de,email,regular
1434750271,TAXER GmbH Schrott- und Metallgroßhandel,name,regular
1434750271,"Mo-Th 07:00-12:00,12:45-16:15; Fr 07:00-12:00",opening_hours,regular
1434854228,yes,bus,regular
1434854228,bus_stop,highway,regular
1434854228,Hörenzhausen,name,regular
1434854228,MVV,network,regular
1434854228,platform,public_transport,regular
1434854228,614,route_ref,regular
1434854228,no,shelter,regular
1434854228,no,tactile_paving,regular
1434941313,Isar-Amperwerke,operator,regular
1434941313,substation,power,regular
1434941313,14762,ref,regular
1434941313,minor_distribution,substation,regular
1435324100,pole,power,regular
1435911184,yes,bus,regular
1435911184,bus_stop,highway,regular
1435911184,"Günzenhausen, Weinbergstraße",name,regular
1435911184,MVV,network,regular
1435911184,platform,public_transport,regular
1435911184,614;696,route_ref,regular
1435911184,no,shelter,regular
1435911184,no,tactile_paving,regular
1436372637,gate,barrier,regular
1436372665,pole,power,regular
1436443282,wayside_cross,historic,regular
1436443282,wood,material,regular
1436866486,kindergarten,amenity,regular
1436866486,Kinderkrippe Neuherbergstraße,name,regular
1436866486,Stadt München,operator,regular
1438253245,München,city,addr
1438253245,DE,country,addr
1438253245,27,housenumber,addr
1438253245,80935,postcode,addr
1438253245,Pulverturmstraße,street,addr
1439599500,kerb,barrier,regular
1439599500,flush,kerb,regular
1439599500,no,tactile_paving,regular
1439641584,parking,amenity,regular
1439641584,4,capacity,regular
1440195992,playground,leisure,regular
1440195992,Teletubby-Land,name,regular
1440195992,yes,wheelchair,regular
1440455675,gate,barrier,regular
1440556638,private,access,regular
1440556638,parking_entrance,amenity,regular
1440556638,underground,parking,regular
1443391563,pole,power,regular
1443416084,pole,power,regular
1444344776,pole,power,regular
1445283738,maypole,man_made,regular
1445283738,Purfinger Maibaum,name,regular
1445283738,attraction,tourism,regular
1445283738,yes,wheelchair,regular
1445318239,bench,amenity,regular
1445318239,yes,backrest,regular
1445318239,2021-01-03,check_date,regular
1446017417,turning_circle,highway,regular
1446216972,München,city,addr
1446216972,DE,country,addr
1446216972,63,housenumber,addr
1446216972,81369,postcode,addr
1446216972,Passauerstraße,street,addr
1446216972,info@piano-schwaegerl.de,email,regular
1446216972,+49 89 784677,fax,regular
1446216972,Pianohaus Schwägerl,name,regular
1446216972,Mo-Fr 10:00-18:00; Sa 10:00-14:00,opening_hours,regular
1446216972,musical_instrument,shop,regular
1446216972,http://voll-klang.de/,website,regular
1446830338,München,city,addr
1446830338,DE,country,addr
1446830338,14,housenumber,addr
1446830338,80333,postcode,addr
1446830338,Kardinal-Faulhaber-Straße,street,addr
1446830338,bank,amenity,regular
1446830338,yes,atm,regular
1446830338,HYVEDEMMXXX,bic,regular
1446830338,70020270,blz,regular
1446830338,HypoVereinsbank,brand,regular
1446830338,Q220189,wikidata,brand
1446830338,en:HypoVereinsbank,wikipedia,brand
1446830338,HypoVereinsbank,name,regular
1446830338,"""temp. off till March 2016 because of construction""",opening_hours,regular
1446830338,HypoVereinsbank UniCredit Bank AG,operator,regular
1446830338,+49 893 7828970,phone,regular
1446830338,https://www.hypovereinsbank.de,website,regular
1446830338,yes,wheelchair,regular
1447070682,München,city,addr
1447070682,DE,country,addr
1447070682,4,housenumber,addr
1447070682,80798,postcode,addr
1447070682,Steinickeweg,street,addr
1448945997,valve,pipeline,regular
1448945997,E 1118 S 1557,ref,regular
1449321559,yes,bicycle,regular
1449321559,yes,button_operated,regular
1449321559,2020-12-19,crossing,check_date
1449321559,traffic_signals,crossing,regular
1449321559,crossing,highway,regular
1449321559,no,tactile_paving,regular
1449321559,yes,sound,traffic_signals
1449321559,yes,vibration,traffic_signals
1450512512,pole,power,regular
1450834527,main,entrance,regular
1451049697,yes,transition,location
1451049697,concrete,material,regular
1451049697,Isar-Amperwerke,operator,regular
1451049697,pole,power,regular
1451049697,3520,ref,regular
1451049697,distribution,transformer,regular
1452289605,München,city,addr
1452289605,DE,country,addr
1452289605,12b,housenumber,addr
1452289605,80801,postcode,addr
1452289605,Hohenzollernstraße,street,addr
1452515263,lift_gate,barrier,regular
1452515263,yes,bicycle,regular
1452515263,yes,foot,regular
1452515311,hunting_stand,amenity,regular
1452724492,"München Ost, Gleis 6",description,regular
1452724492,München Ost,name,regular
1452724492,DB Netz AG,operator,regular
1452724492,stop_position,public_transport,regular
1452724492,stop,railway,regular
1452724492,MOP,ref,railway
1452724492,6,ref,regular
1452724492,yes,train,regular
1452724492,8000262,uic_ref,regular
1453430753,München,city,addr
1453430753,DE,country,addr
1453430753,44,housenumber,addr
1453430753,80799,postcode,addr
1453430753,Schellingstraße,street,addr
1453430753,Auktion Hampel,name,regular
1453430753,auction,shop,regular
1453430753,https://www.hampel-auctions.com,website,regular
1453550522,give_way,highway,regular
1453550522,DE:205,traffic_sign,regular
1453832237,fire_hydrant,emergency,regular
1453832237,sidewalk,position,fire_hydrant
1453832237,pillar,type,fire_hydrant
1453832237,SWM,operator,regular
1453832237,26530,ref,regular
1453880213,hunting_stand,amenity,regular
1454745559,main,entrance,regular
1454814021,tree,natural,regular
1454814100,tree,natural,regular
1455732214,pole,power,regular
1455802364,München,city,addr
1455802364,DE,country,addr
1455802364,47,housenumber,addr
1455802364,81539,postcode,addr
1455802364,Schlierseestraße,street,addr
1455802364,school,amenity,regular
1455802364,Städtische Rainer-Werner-Fassbinder-Fachoberschule für Sozialwesen,name,regular
1455802364,yes,wheelchair,regular
1456139292,gate,barrier,regular
1456272883,pole,power,regular
1456580025,pole,power,regular
1459204126,pole,power,regular
1459243934,Gleis 5-10,description,regular
1459243934,München Hauptbahnhof,name,regular
1459243934,DB Station&Service AG,operator,regular
1459243934,stop_position,public_transport,regular
1459243934,stop,railway,regular
1459243934,MH S,ref,railway
1459243934,8,ref,regular
1459243934,"München Hbf, Gl.5-10",short_name,regular
1459243934,yes,train,regular
1459243991,signal,railway,regular
1459243991,backward,signal:direction,railway
1459243991,left,signal:position,railway
1459243991,DE-ESO:zs3,signal:speed_limit,railway
1459243991,sign,signal:speed_limit:form,railway
1459243991,dwarf,signal:speed_limit:height,railway
1459243991,30,signal:speed_limit:speed,railway
1459790743,München,city,addr
1459790743,DE,country,addr
1459790743,11,housenumber,addr
1459790743,80331,postcode,addr
1459790743,Sendlinger Straße,street,addr
1459790743,The North Face Store,name,regular
1459790743,Mo-Sa 10:00-20:00,opening_hours,regular
1459790743,sports,shop,regular
1459790743,no,wheelchair,toilets
1459790743,no,wheelchair,regular
1460203255,München,city,addr
1460203255,72,housenumber,addr
1460203255,80809,postcode,addr
1460203255,Riesenfeldstraße,street,addr
1460203255,restaurant,amenity,regular
1460203255,greek,cuisine,regular
1460203255,info@nureinmalleben.de,email,regular
1460203255,+49 89 35389508,fax,regular
1460203255,Nur einmal Leben,name,regular
1460203255,Mo-Su 16:00+,opening_hours,regular
1460203255,Mo-Su 16:00-23:00,kitchen,opening_hours
1460203255,+49 893 5396563,phone,regular
1460203255,http://www.nureinmalleben.de,website,regular
1460203255,limited,wheelchair,regular
1460254929,"Poing, Gleis 2, S2 Ri.Peterhausen/Altomünster",description,regular
1460254929,1,layer,regular
1460254929,1,level,regular
1460254929,Poing,name,regular
1460254929,DB Netz AG,operator,regular
1460254929,stop_position,public_transport,regular
1460254929,stop,railway,regular
1460254929,MPO,ref,railway
1460254929,2,ref,regular
1460254929,yes,train,regular
1460254929,8004854,uic_ref,regular
1460889318,pole,power,regular
1462994528,145d,housenumber,addr
1462994528,Rosenheimer Straße,street,addr
1464995306,restaurant,amenity,regular
1464995306,thai,cuisine,regular
1464995306,Thai Imbiss,name,regular
1465624692,traffic_signals,highway,regular
1468100890,"Lochhausen, Gleis 1",description,regular
1468100890,Lochhausen,name,regular
1468100890,DB Netz AG,operator,regular
1468100890,stop_position,public_transport,regular
1468100890,stop,railway,regular
1468100890,MLO,ref,railway
1468100890,1,ref,regular
1468100890,yes,train,regular
1468100890,8004153,uic_ref,regular
1468164989,tree,natural,regular
1468969014,Kapellenlinden,name,regular
1468969014,tree,natural,regular
1468969014,Tilia cordata,species,regular
1468969014,Winter-Linde,de,species
1469371409,main,entrance,regular
1471131376,gate,barrier,regular
1471208761,München,city,addr
1471208761,DE,country,addr
1471208761,18,housenumber,addr
1471208761,81829,postcode,addr
1471208761,Astrid-Lindgren-Straße,street,addr
1474206808,AutoEben,name,regular
1474206808,car_repair,shop,regular
1475056048,switch,railway,regular
1475056048,735,ref,regular
1475140114,crossing,railway,regular
1475140760,main,entrance,regular
1476269165,atm,amenity,regular
1476269165,Kreissparkasse München Starnberg,operator,regular
1476269165,yes,wheelchair,regular
1476457128,gate,barrier,regular
1476878397,post_box,amenity,regular
1476878397,Mo-Fr 14:00;Sa 9:45,collection_times,regular
1476878397,Deutsche Post AG,operator,regular
1477855180,yes,entrance,regular
1478012634,traffic_signals,crossing,regular
1478012634,toucan,crossing_ref,regular
1478012634,crossing,highway,regular
1478247974,valve,pipeline,regular
1478247974,RE A S 9345,ref,regular
1478248095,service,building,regular
1478248095,pedestal,marker,regular
1478248095,Stadtwerke München,operator,regular
1478248095,E 3311 MK 835,ref,regular
1478901291,München,city,addr
1478901291,DE,country,addr
1478901291,10,housenumber,addr
1478901291,80469,postcode,addr
1478901291,Utzschneiderstraße,street,addr
1478901291,+49 891 3937192,phone,contact
1478901291,jewelberry,name,regular
1478901291,We-Sa 11:00-19:00,opening_hours,regular
1478901291,yes,shop,regular
1478901291,https://jewelberry.de/,website,regular
1479398858,main,entrance,regular
1479968760,München,city,addr
1479968760,4,housenumber,addr
1479968760,81827,postcode,addr
1479968760,Hugo-Weiss-Straße,street,addr
1479968760,Bachmeier,name,regular
1479968760,Mo-Sa 07:00-20:00,opening_hours,regular
1479968760,bakery,shop,regular
1479968760,https://www.bachmeier.de,website,regular
1480425539,yes,noexit,regular
1481456201,0,level,regular
1481456201,buffer_stop,railway,regular
1481594230,urban,denotation,regular
1481594230,tree,natural,regular
1484889608,3,housenumber,addr
1484889608,81679,postcode,addr
1484889608,Besselstraße,street,addr
1484903426,3a,housenumber,addr
1484903426,81679,postcode,addr
1484903426,Merzstraße,street,addr
1484968926,valve,pipeline,regular
1484968926,E 33 KS 7987,ref,regular
1484997203,München,city,addr
1484997203,DE,country,addr
1484997203,48,housenumber,addr
1484997203,80999,postcode,addr
1484997203,Siberstraße,street,addr
1485049253,gate,barrier,regular
1485146117,München,city,addr
1485146117,DE,country,addr
1485146117,7,housenumber,addr
1485146117,81679,postcode,addr
1485146117,Innstraße,street,addr
1485162170,München,city,addr
1485162170,DE,country,addr
1485162170,7,housenumber,addr
1485162170,81679,postcode,addr
1485162170,Röntgenstraße,street,addr
1485174245,München,city,addr
1485174245,DE,country,addr
1485174245,2,housenumber,addr
1485174245,81679,postcode,addr
1485174245,Röntgenstraße,street,addr
1485249837,München,city,addr
1485249837,DE,country,addr
1485249837,12,housenumber,addr
1485249837,81677,postcode,addr
1485249837,Braystraße,street,addr
1485257274,München,city,addr
1485257274,DE,country,addr
1485257274,1,housenumber,addr
1485257274,81677,postcode,addr
1485257274,Brucknerstraße,street,addr
1485274946,München,city,addr
1485274946,DE,country,addr
1485274946,20,housenumber,addr
1485274946,81677,postcode,addr
1485274946,Brucknerstraße,street,addr
1485287269,München,city,addr
1485287269,DE,country,addr
1485287269,17,housenumber,addr
1485287269,81677,postcode,addr
1485287269,Brucknerstraße,street,addr
1485622865,tree,natural,regular
1485622889,tree,natural,regular
1485790569,München,city,addr
1485790569,DE,country,addr
1485790569,14,housenumber,addr
1485790569,81677,postcode,addr
1485790569,Mühlbaurstraße,street,addr
1485914517,tree,natural,regular
1485914600,tree,natural,regular
1485914708,tree,natural,regular
1485914823,tree,natural,regular
1485914920,bench,amenity,regular
1485914990,tree,natural,regular
1485915092,bench,amenity,regular
1485915092,yes,backrest,regular
1485979396,Isar-Amperwerke,operator,regular
1485979396,substation,power,regular
1485979396,19475,ref,regular
1485979396,minor_distribution,substation,regular
1486082713,bollard,barrier,regular
1486082713,yes,bicycle,regular
1486082713,yes,foot,regular
1486397429,11a,housenumber,addr
1486397429,Brahmsstraße,street,addr
1486470582,16,housenumber,addr
1486470582,Lisztstraße,street,addr
1486487952,München,city,addr
1486487952,9,housenumber,addr
1486487952,81677,postcode,addr
1486487952,Richard-Strauss-Straße,street,addr
1486488582,München,city,addr
1486488582,DE,country,addr
1486488582,75,housenumber,addr
1486488582,81679,postcode,addr
1486488582,Richard-Strauss-Straße,street,addr
1486668224,tree,natural,regular
1487162379,car_wash,amenity,regular
1487162379,yes,automated,regular
1487162379,Aral,operator,regular
1487162379,no,self_service,regular
1487370548,gate,barrier,regular
1487409698,Bondeno Hair Design,name,regular
1487409698,Tu-Fr 09:00-18:00; Sa 09:00-14:00,opening_hours,regular
1487409698,Indira Kudic,operator,regular
1487409698,+49 810 63062255,phone,regular
1487409698,hairdresser,shop,regular
1487409698,yes,wheelchair,regular
1487456775,3a,housenumber,addr
1487456775,81679,postcode,addr
1487456775,Delpstraße,street,addr
1487491094,2,housenumber,addr
1487491094,81679,postcode,addr
1487491094,Delpstraße,street,addr
1487530138,München,city,addr
1487530138,DE,country,addr
1487530138,34,housenumber,addr
1487530138,81679,postcode,addr
1487530138,Amberger Straße,street,addr
1487660783,München,city,addr
1487660783,DE,country,addr
1487660783,146,housenumber,addr
1487660783,81927,postcode,addr
1487660783,Denninger Straße,street,addr
1487687065,219,housenumber,addr
1487687065,81927,postcode,addr
1487687065,Denninger Straße,street,addr
1487737861,3,housenumber,addr
1487737861,81679,postcode,addr
1487737861,Lusenstraße,street,addr
1487767430,gate,barrier,regular
1487815139,14,housenumber,addr
1487815139,81679,postcode,addr
1487815139,Böhmerwaldplatz,street,addr
1487833511,28,housenumber,addr
1487833511,81679,postcode,addr
1487833511,Osserstraße,street,addr
1487880261,9,housenumber,addr
1487880261,81679,postcode,addr
1487880261,Donaustraße,street,addr
1487886114,34,housenumber,addr
1487886114,81679,postcode,addr
1487886114,Donaustraße,street,addr
1487911945,6,housenumber,addr
1487911945,81679,postcode,addr
1487911945,Eisensteinstraße,street,addr
1487925962,4,housenumber,addr
1487925962,81679,postcode,addr
1487925962,Tittmoninger Straße,street,addr
1487930488,20,housenumber,addr
1487930488,81679,postcode,addr
1487930488,Neufahrner Straße,street,addr
1487933029,8,housenumber,addr
1487933029,81679,postcode,addr
1487933029,Widderstraße,street,addr
1487934572,24,housenumber,addr
1487934572,81679,postcode,addr
1487934572,Wehrlestraße,street,addr
1488277936,München,city,addr
1488277936,DE,country,addr
1488277936,89,housenumber,addr
1488277936,81925,postcode,addr
1488277936,Mauerkircherstraße,street,addr
1489511784,yes,bicycle,regular
1489511784,crossing,highway,regular
1489990527,gate,barrier,regular
1492269218,yes,transition,location
1492269218,pole,power,regular
1492412379,main,entrance,regular
1493327924,no,barrier,crossing
1493327924,level_crossing,railway,regular
1493411465,valve,pipeline,regular
1493411465,"E 341 H692, 3834, E 143",ref,regular
1493493815,biergarten,amenity,regular
1493552687,Stadtwerke Dachau,operator,regular
1493552687,substation,pipeline,regular
1493552687,gas,substance,regular
1493552687,distribution,substation,regular
1495882759,private,access,regular
1495882759,gate,barrier,regular
1495882759,Tor T 005,name,regular
1495882759,Tor T 005,de,name
1495882759,Gate T 005,en,name
1496157825,bench,amenity,regular
1496157825,wood,material,regular
1496802970,fuel,amenity,regular
1496802970,Agip,brand,regular
1496802970,Agip,operator,regular
1496802970,limited,wheelchair,regular
1496868857,München,city,addr
1496868857,DE,country,addr
1496868857,64,housenumber,addr
1496868857,81925,postcode,addr
1496868857,Oberföhringer Straße,street,addr
1497158424,pole,power,regular
1501271608,München,city,addr
1501271608,30,housenumber,addr
1501271608,81369,postcode,addr
1501271608,Arnimstraße,street,addr
1501271608,kindergarten,amenity,regular
1501271608,7,max_age,regular
1501271608,3,min_age,regular
1501271608,Städtische Kindertagesstätte Arnimstraße,name,regular
1501271608,Mo-Fr 07:30-17:15,opening_hours,regular
1501319000,pole,power,regular
1501823244,8a,housenumber,addr
1501823244,80995,postcode,addr
1501823244,Heidelerchenstraße,street,addr
1502901808,fast_food,amenity,regular
1502901808,McDonald's,brand,regular
1502901808,Q38076,wikidata,brand
1502901808,en:McDonald's,wikipedia,brand
1502901808,burger,cuisine,regular
1502901808,McDonald's,name,regular
1502901808,McDonald's,operator,regular
1502901808,yes,takeaway,regular
1502901808,limited,wheelchair,regular
1504957924,"Werinherstraße, Stop Tram 17 Richtung Amalienburgstraße",description,regular
1504957924,Werinherstraße,name,regular
1504957924,stop_position,public_transport,regular
1504957924,stop,railway,regular
1504957924,yes,tram,regular
1504957924,limited,wheelchair,regular
1505208941,beverages,shop,disused
1505208941,auf Grund http://www.openstreetmap.org/note/508262 auf disused: gesetzt,note,regular
1506304415,wayside_cross,historic,regular
1506604286,München,city,addr
1506604286,DE,country,addr
1506604286,3,housenumber,addr
1506604286,80807,postcode,addr
1506604286,Ingolstädter Straße,street,addr
1506604286,limited,wheelchair,regular
1507408115,"Sendlinger Tor, Stop München Tram/Christkindl Tram",description,regular
1507408115,Sendlinger Tor,name,regular
1507408115,Sonderfahrten Ausstieg,note,regular
1507408115,stop_position,public_transport,regular
1507408115,stop,railway,regular
1507408115,yes,tram,regular
1507764505,pole,power,regular
1507764613,pole,power,regular
1507889211,München,city,addr
1507889211,DE,country,addr
1507889211,18,housenumber,addr
1507889211,81735,postcode,addr
1507889211,Ramoltstraße,street,addr
1508376677,pole,power,regular
1509091782,pole,power,regular
1509091998,pole,power,regular
1509092878,pole,power,regular
1509093160,wayside_cross,historic,regular
1509093160,wood,material,regular
1509575159,München,city,addr
1509575159,DE,country,addr
1509575159,82,housenumber,addr
1509575159,81735,postcode,addr
1509575159,Ramoltstraße,street,addr
1510042156,yes,entrance,regular
1510318511,valve,pipeline,regular
1510318511,RE A H 4069,ref,regular
1511800007,urban,denotation,regular
1511800007,tree,natural,regular
1511800035,urban,denotation,regular
1511800035,tree,natural,regular
1512497953,tree,natural,regular
1513111893,gate,barrier,regular
1514485548,broadleaved,leaf_type,regular
1514485548,tree,natural,regular
1514485548,Quercus robur,species,regular
1514605879,marked,crossing,regular
1514605879,crossing,highway,regular
1514847459,bar,amenity,regular
1514847459,unhaltbar,name,regular
1514847459,http://www.unhaltbar.info/,website,regular
1514847459,no,wheelchair,regular
1515077224,pole,power,regular
1515257433,fire_hydrant,emergency,regular
1515257433,600,diameter,fire_hydrant
1515257433,48005,ref,regular
1515741061,rope,barrier,regular
1515769928,Neuried,city,addr
1515769928,9,housenumber,addr
1515769928,Am Schinderholz,street,addr
1515878847,pole,power,regular
1516062962,München,city,addr
1516062962,DE,country,addr
1516062962,90,housenumber,addr
1516062962,80469,postcode,addr
1516062962,Baaderstraße,street,addr
1516252271,Isar-Amperwerke,operator,regular
1516252271,substation,power,regular
1516252271,12697,ref,regular
1516252271,minor_distribution,substation,regular
1516271862,pole,power,regular
1517358997,München,city,addr
1517358997,DE,country,addr
1517358997,12,housenumber,addr
1517358997,80469,postcode,addr
1517358997,Ickstattstraße,street,addr
1517358997,echo@alpenrepublik.eu,email,regular
1517358997,+49 89 309067911,fax,regular
1517358997,Alpenrepublik,name,regular
1517358997,film_distributor,office,regular
1517358997,Alpenrepublik GmbH,operator,regular
1517358997,+49 893 09076940,phone,regular
